"","year","state","district","dem_votes_major_percent","rep_votes_major_percent","rep_votes","dem_votes","rep_status","dem_status","winner_party"
"14829",1952,"Florida",3,100,0,0,74909,NA,"Incumbent","D"
"14830",1952,"Florida",4,66.04,33.96,59458,115611,"Challenger","Incumbent","D"
"14831",1952,"Florida",5,100,0,0,89943,NA,"Incumbent","D"
"14832",1952,"Florida",6,60.75,39.25,36113,55901,"Challenger","Incumbent","D"
"14833",1952,"Florida",7,56.28,43.72,28725,36973,"Challenger","Challenger","D"
"14834",1952,"Florida",8,100,0,0,43447,NA,"Challenger","D"
"14835",1952,"Georgia",1,100,0,0,57088,NA,"Incumbent","D"
"14836",1952,"Georgia",2,100,0,0,42226,NA,"Incumbent","D"
"14837",1952,"Georgia",3,100,0,0,53161,NA,"Incumbent","D"
"14838",1952,"Georgia",4,100,0,0,52327,NA,"Incumbent","D"
"14839",1952,"Georgia",5,100,0,0,83920,NA,"Incumbent","D"
"14840",1952,"Georgia",6,100,0,0,49635,NA,"Incumbent","D"
"14841",1952,"Georgia",7,100,0,0,65416,NA,"Incumbent","D"
"14842",1952,"Georgia",8,100,0,0,51349,NA,"Incumbent","D"
"14843",1952,"Georgia",9,100,0,0,47327,NA,"Challenger","D"
"14844",1952,"Georgia",10,100,0,0,44646,NA,"Incumbent","D"
"14845",1952,"Idaho",1,50.27,49.73,54134,54725,"Incumbent","Challenger","D"
"14846",1952,"Idaho",2,33.83,66.17,103047,52692,"Challenger","Challenger","R"
"14847",1952,"Illinois",1,73.5,26.5,34571,95899,"Challenger","Incumbent","D"
"14848",1952,"Illinois",2,51.41,48.59,89080,94253,"Incumbent","Challenger","D"
"14849",1952,"Illinois",3,45.53,54.47,102328,85539,"Incumbent","Challenger","R"
"14850",1952,"Illinois",4,43.45,56.55,131215,100809,"Incumbent","Challenger","R"
"14851",1952,"Illinois",5,64.48,35.52,57775,104900,"Challenger","Incumbent","D"
"14852",1952,"Illinois",6,63.11,36.89,65537,112121,"Challenger","Incumbent","D"
"14853",1952,"Illinois",7,69.99,30.01,48000,111960,"Challenger","Incumbent","D"
"14854",1952,"Illinois",8,59.01,40.99,61048,87871,"Challenger","Incumbent","D"
"14855",1952,"Illinois",9,52.36,47.64,79429,87285,"Challenger","Incumbent","D"
"14856",1952,"Illinois",10,34.96,65.04,138560,74467,"Incumbent","Challenger","R"
"14857",1952,"Illinois",11,40.64,59.36,103265,70691,"Incumbent","Challenger","R"
"14858",1952,"Illinois",12,44.29,55.71,113762,90444,"Incumbent","Challenger","R"
"14859",1952,"Illinois",13,29.44,70.56,184696,77068,"Incumbent","Challenger","R"
"14860",1952,"Illinois",14,28.5,71.5,137881,54953,"Incumbent","Challenger","R"
"14861",1952,"Illinois",15,36.35,63.65,103398,59050,"Incumbent","Challenger","R"
"14862",1952,"Illinois",16,33.46,66.54,110182,55399,"Incumbent","Challenger","R"
"14863",1952,"Illinois",17,36.4,63.6,105042,60112,"Incumbent","Challenger","R"
"14864",1952,"Illinois",18,44.79,55.21,83706,67905,"Incumbent","Challenger","R"
"14865",1952,"Illinois",19,39.17,60.83,94141,60619,"Incumbent","Challenger","R"
"14866",1952,"Illinois",20,38.22,61.78,84994,52586,"Challenger","Challenger","R"
"14867",1952,"Illinois",21,52.45,47.55,85248,94026,"Incumbent","Incumbent","D"
"14868",1952,"Illinois",22,37.02,62.98,92851,54576,"Incumbent","Challenger","R"
"14869",1952,"Illinois",23,42.26,57.74,89428,65442,"Challenger","Challenger","R"
"14870",1952,"Illinois",24,64.8,35.2,63778,117408,"Challenger","Incumbent","D"
"14871",1952,"Illinois",25,43.81,56.19,88810,69245,"Incumbent","Challenger","R"
"14872",1952,"Indiana",1,56.54,43.46,71617,93187,"Challenger","Incumbent","D"
"14873",1952,"Indiana",2,36.3,63.7,94795,54025,"Incumbent","Challenger","R"
"14874",1952,"Indiana",3,45.15,54.85,107839,88776,"Incumbent","Challenger","R"
"14875",1952,"Indiana",4,35.73,64.27,95613,53154,"Incumbent","Challenger","R"
"14876",1952,"Indiana",5,42.65,57.35,114081,84825,"Incumbent","Challenger","R"
"14877",1952,"Indiana",6,44.16,55.84,86899,68709,"Incumbent","Challenger","R"
"14878",1952,"Indiana",7,43.62,56.38,85601,66218,"Incumbent","Challenger","R"
"14879",1952,"Indiana",8,47.19,52.81,98226,87770,"Challenger","Incumbent","R"
"14880",1952,"Indiana",9,43.39,56.61,74052,56759,"Incumbent","Challenger","R"
"14881",1952,"Indiana",10,39.53,60.47,103937,67932,"Incumbent","Challenger","R"
"14882",1952,"Indiana",11,40.47,59.53,160929,109403,"Incumbent","Challenger","R"
"14883",1952,"Iowa",1,37.01,62.99,105526,62011,"Incumbent","Challenger","R"
"14884",1952,"Iowa",2,37.73,62.27,114553,69421,"Incumbent","Challenger","R"
"14885",1952,"Iowa",3,34.08,65.92,109992,56871,"Challenger","Challenger","R"
"14886",1952,"Iowa",4,37.98,62.02,73317,44900,"Incumbent","Challenger","R"
"14887",1952,"Iowa",5,41.09,58.91,95057,66303,"Incumbent","Challenger","R"
"14888",1952,"Iowa",6,31.13,68.87,86842,39245,"Incumbent","Challenger","R"
"14889",1952,"Iowa",7,32.66,67.34,82462,39999,"Incumbent","Challenger","R"
"14890",1952,"Iowa",8,0,100,94561,0,"Incumbent",NA,"R"
"14891",1952,"Kansas",1,51.47,48.53,64963,68909,"Incumbent","Challenger","D"
"14892",1952,"Kansas",2,42.73,57.27,91676,68396,"Incumbent","Challenger","R"
"14893",1952,"Kansas",3,40.55,59.45,57126,38960,"Incumbent","Challenger","R"
"14894",1952,"Kansas",4,40.57,59.43,118206,80697,"Incumbent","Challenger","R"
"14895",1952,"Kansas",5,29.11,70.89,90967,37361,"Incumbent","Challenger","R"
"14896",1952,"Kansas",6,37.45,62.55,66723,39955,"Incumbent","Challenger","R"
"14897",1952,"Kentucky",1,65.8,34.2,34360,66106,"Challenger","Incumbent","D"
"14898",1952,"Kentucky",2,54.41,45.59,48191,57518,"Challenger","Challenger","D"
"14899",1952,"Kentucky",3,45.81,54.19,95041,80347,"Challenger","Challenger","R"
"14900",1952,"Kentucky",4,55.86,44.14,43981,55670,"Challenger","Incumbent","D"
"14901",1952,"Kentucky",5,55.43,44.57,63058,78431,"Challenger","Incumbent","D"
"14902",1952,"Kentucky",6,56.26,43.74,53297,68554,"Challenger","Challenger","D"
"14903",1952,"Kentucky",7,58.17,41.83,38290,53238,"Challenger","Incumbent","D"
"14904",1952,"Kentucky",8,31.15,68.85,78584,35556,"Incumbent","Challenger","R"
"14905",1952,"Louisiana",1,66.4,33.6,36161,71448,"Challenger","Incumbent","D"
"14906",1952,"Louisiana",2,100,0,0,68112,NA,"Incumbent","D"
"14907",1952,"Louisiana",3,100,0,0,33184,NA,"Incumbent","D"
"14908",1952,"Louisiana",4,100,0,0,40724,NA,"Incumbent","D"
"14909",1952,"Louisiana",5,100,0,0,32743,NA,"Incumbent","D"
"14910",1952,"Louisiana",6,100,0,0,61744,NA,"Incumbent","D"
"14911",1952,"Louisiana",7,100,0,0,40811,NA,"Challenger","D"
"14912",1952,"Louisiana",8,100,0,0,31476,NA,"Challenger","D"
"14913",1952,"Maine",1,38.41,61.59,56239,35078,"Incumbent","Challenger","R"
"14914",1952,"Maine",2,33.2,66.8,55393,27527,"Incumbent","Challenger","R"
"14915",1952,"Maine",3,23.82,76.18,45095,14103,"Challenger","Challenger","R"
"14916",1952,"Maryland",1,39.01,60.99,47164,30162,"Incumbent","Challenger","R"
"14917",1952,"Maryland",2,38.56,61.44,95811,60121,"Incumbent","Challenger","R"
"14918",1952,"Maryland",3,70.91,29.09,24879,60659,"Challenger","Incumbent","D"
"14919",1952,"Maryland",4,54.66,45.34,44974,54215,"Challenger","Incumbent","D"
"14920",1952,"Maryland",5,49.62,50.38,68405,67366,"Challenger","Challenger","R"
"14921",1952,"Maryland",6,42.19,57.81,94603,69050,"Challenger","Challenger","R"
"14922",1952,"Maryland",7,51.36,48.64,60277,63652,"Challenger","Challenger","D"
"14923",1952,"Massachusetts",1,32.72,67.28,101512,49379,"Incumbent","Challenger","R"
"14924",1952,"Massachusetts",2,51.93,48.07,81847,88424,"Challenger","Challenger","D"
"14925",1952,"Massachusetts",3,67.5,32.5,52348,108743,"Challenger","Challenger","D"
"14926",1952,"Massachusetts",4,54.67,45.33,77536,93530,"Challenger","Incumbent","D"
"14927",1952,"Massachusetts",5,23.79,76.21,146269,45650,"Incumbent","Challenger","R"
"14928",1952,"Massachusetts",6,0,100,139657,0,"Incumbent",NA,"R"
"14929",1952,"Massachusetts",7,75.3,24.7,34663,105662,"Challenger","Incumbent","D"
"14930",1952,"Massachusetts",8,48.87,51.13,85918,82114,"Incumbent","Challenger","R"
"14931",1952,"Massachusetts",9,40.68,59.32,103708,71129,"Incumbent","Challenger","R"
"14932",1952,"Massachusetts",10,45.36,54.64,101221,84021,"Challenger","Challenger","R"
"14933",1952,"Massachusetts",11,69.59,30.41,37816,86532,"Challenger","Challenger","D"
"14934",1952,"Massachusetts",12,82.19,17.81,24271,111986,"Challenger","Incumbent","D"
"14935",1952,"Massachusetts",13,39.44,60.56,114761,74730,"Incumbent","Challenger","R"
"14936",1952,"Massachusetts",14,36.63,63.37,108215,62554,"Incumbent","Challenger","R"
"14937",1952,"Michigan",1,84.7,15.3,21442,118695,"Challenger","Incumbent","D"
"14938",1952,"Michigan",2,36.41,63.59,101341,58024,"Incumbent","Challenger","R"
"14939",1952,"Michigan",3,37.76,62.24,95061,57666,"Incumbent","Challenger","R"
"14940",1952,"Michigan",4,33.13,66.87,87703,43450,"Incumbent","Challenger","R"
"14941",1952,"Michigan",5,33.43,66.57,109807,55147,"Incumbent","Challenger","R"
"14942",1952,"Michigan",6,47.17,52.83,108263,96682,"Challenger","Challenger","R"
"14943",1952,"Michigan",7,39.55,60.45,101936,66699,"Incumbent","Challenger","R"
"14944",1952,"Michigan",8,33.12,66.88,91731,45431,"Challenger","Challenger","R"
"14945",1952,"Michigan",9,40.25,59.75,70456,47456,"Incumbent","Challenger","R"
"14946",1952,"Michigan",10,32.52,67.48,69727,33602,"Challenger","Challenger","R"
"14947",1952,"Michigan",11,40.72,59.28,54883,37701,"Challenger","Challenger","R"
"14948",1952,"Michigan",12,41.82,58.18,47160,33892,"Incumbent","Challenger","R"
"14949",1952,"Michigan",13,64.88,35.12,47881,88473,"Challenger","Incumbent","D"
"14950",1952,"Michigan",14,53.1,46.9,103366,117027,"Challenger","Incumbent","D"
"14951",1952,"Michigan",15,66.8,33.2,54236,109109,"Challenger","Incumbent","D"
"14952",1952,"Michigan",16,60.92,39.08,89159,139011,"Challenger","Incumbent","D"
"14953",1952,"Michigan",17,47.05,52.95,94517,84001,"Challenger","Challenger","R"
"14954",1952,"Michigan",18,43.69,56.31,108673,84308,"Incumbent","Challenger","R"
"14955",1952,"Minnesota",1,0,100,103218,0,"Incumbent",NA,"R"
"14956",1952,"Minnesota",2,0,100,101641,0,"Incumbent",NA,"R"
"14957",1952,"Minnesota",3,0,100,105320,0,"Challenger",NA,"R"
"14958",1952,"Minnesota",4,0,100,60827,0,"Challenger",NA,"R"
"14959",1952,"Minnesota",5,0,100,99027,0,"Incumbent",NA,"R"
"14960",1952,"Minnesota",6,0,100,66764,0,"Challenger",NA,"R"
"14961",1952,"Minnesota",7,0,100,87460,0,"Incumbent",NA,"R"
"14962",1952,"Minnesota",8,0,100,54756,0,"Challenger",NA,"R"
"14963",1952,"Minnesota",9,0,100,70402,0,"Incumbent",NA,"R"
"14964",1952,"Mississippi",1,100,0,0,40333,NA,"Incumbent","D"
"14965",1952,"Mississippi",2,100,0,0,29025,NA,"Incumbent","D"
"14966",1952,"Mississippi",3,87.16,12.84,3523,23906,"Challenger","Incumbent","D"
"14967",1952,"Mississippi",4,100,0,0,50318,NA,"Incumbent","D"
"14968",1952,"Mississippi",5,94.1,5.9,2501,39919,"Challenger","Challenger","D"
"14969",1952,"Mississippi",6,100,0,0,51227,NA,"Challenger","D"
"14970",1952,"Missouri",1,64.24,35.76,70479,126583,"Challenger","Incumbent","D"
"14971",1952,"Missouri",2,43.11,56.89,125625,95208,"Incumbent","Challenger","R"
"14972",1952,"Missouri",3,64.78,35.22,58413,107428,"Challenger","Challenger","D"
"14973",1952,"Missouri",4,46.68,53.32,96988,84899,"Challenger","Challenger","R"
"14974",1952,"Missouri",5,56.03,43.97,70898,90357,"Challenger","Challenger","D"
"14975",1952,"Missouri",6,47.6,52.4,89428,81237,"Challenger","Challenger","R"
"14976",1952,"Missouri",7,38.31,61.69,115842,71936,"Incumbent","Challenger","R"
"14977",1952,"Missouri",8,52.85,47.15,61621,69068,"Challenger","Incumbent","D"
"14978",1952,"Missouri",9,54.75,45.25,81806,98965,"Challenger","Incumbent","D"
"14979",1952,"Missouri",10,60.72,39.28,46033,71156,"Challenger","Incumbent","D"
"14980",1952,"Missouri",11,50.43,49.57,73104,74362,"Challenger","Incumbent","D"
"14981",1952,"Montana",1,50.73,49.27,54086,55679,"Challenger","Challenger","D"
"14982",1952,"Montana",2,37.96,62.04,90210,55203,"Incumbent","Challenger","R"
"14983",1952,"Nebraska",1,27.95,72.05,117336,45523,"Incumbent","Challenger","R"
"14984",1952,"Nebraska",2,43.88,56.12,81185,63485,"Challenger","Challenger","R"
"14985",1952,"Nebraska",3,28.15,71.85,89879,35213,"Challenger","Challenger","R"
"14986",1952,"Nebraska",4,26.66,73.34,98032,35628,"Incumbent","Challenger","R"
"14987",1952,"Nevada",1,49.52,50.48,40683,39912,"Challenger","Incumbent","R"
"14988",1952,"New Hampshire",1,39.83,60.17,82689,54746,"Incumbent","Challenger","R"
"14989",1952,"New Hampshire",2,33.52,66.48,80061,40373,"Incumbent","Challenger","R"
"14990",1952,"New Jersey",1,44.82,55.18,118367,96162,"Incumbent","Challenger","R"
"14991",1952,"New Jersey",2,36.61,63.39,79955,46174,"Incumbent","Challenger","R"
"14992",1952,"New Jersey",3,35.24,64.76,124292,67642,"Incumbent","Challenger","R"
"14993",1952,"New Jersey",4,54.73,45.27,70076,84733,"Challenger","Incumbent","D"
"14994",1952,"New Jersey",5,37.78,62.22,133276,80922,"Challenger","Challenger","R"
"14995",1952,"New Jersey",6,35.64,64.36,121252,67159,"Incumbent","Challenger","R"
"14996",1952,"New Jersey",7,31.68,68.32,130603,60553,"Incumbent","Challenger","R"
"14997",1952,"New Jersey",8,35.84,64.16,97338,54367,"Incumbent","Challenger","R"
"14998",1952,"New Jersey",9,33.5,66.5,125402,63175,"Challenger","Challenger","R"
"14999",1952,"New Jersey",10,57.65,42.35,57740,78612,"Challenger","Incumbent","D"
"15000",1952,"New Jersey",11,53.03,46.97,60461,68273,"Challenger","Incumbent","D"
"15001",1952,"New Jersey",12,45.19,54.81,84949,70046,"Incumbent","Challenger","R"
"15002",1952,"New Jersey",13,57.21,42.79,54581,72987,"Challenger","Incumbent","D"
"15003",1952,"New Jersey",14,53.17,46.83,59112,67109,"Challenger","Incumbent","D"
"15004",1952,"New Mexico",1,51.96,48.04,112297,121477,"Challenger","Incumbent","D"
"15005",1952,"New York",1,39.39,60.61,114135,74174,"Challenger","Incumbent","R"
"15006",1952,"New York",2,29.23,70.77,132512,54725,"Challenger","Challenger","R"
"15007",1952,"New York",3,32.2,67.8,128007,60800,"Challenger","Challenger","R"
"15008",1952,"New York",4,36.49,63.51,123132,70755,"Incumbent","Challenger","R"
"15009",1952,"New York",5,45.89,54.11,86168,73083,"Challenger","Incumbent","R"
"15010",1952,"New York",6,50.13,49.87,104720,105261,"Challenger","Challenger","D"
"15011",1952,"New York",7,51.88,48.12,80896,87204,"Challenger","Incumbent","D"
"15012",1952,"New York",8,66.67,33.33,37884,75772,"Challenger","Incumbent","D"
"15013",1952,"New York",9,63.11,36.89,48998,83841,"Challenger","Incumbent","D"
"15014",1952,"New York",10,71.25,28.75,42498,105302,"Challenger","Incumbent","D"
"15015",1952,"New York",11,77.34,22.66,37244,127091,"Challenger","Incumbent","D"
"15016",1952,"New York",12,46.38,53.62,75895,65650,"Challenger","Incumbent","R"
"15017",1952,"New York",13,71.07,28.93,45664,112152,"Challenger","Incumbent","D"
"15018",1952,"New York",14,65.89,34.11,45004,86952,"Challenger","Incumbent","D"
"15019",1952,"New York",15,41.75,58.25,97023,69538,"Challenger","Incumbent","R"
"15020",1952,"New York",16,81.99,18.01,15937,72562,"Challenger","Incumbent","D"
"15021",1952,"New York",17,41.68,58.32,84821,60624,"Incumbent","Challenger","R"
"15022",1952,"New York",18,100,0,0,88629,NA,"Incumbent","D"
"15023",1952,"New York",19,68.95,31.05,34795,77267,"Challenger","Incumbent","D"
"15024",1952,"New York",20,62.05,37.95,49905,81591,"Challenger","Incumbent","D"
"15025",1952,"New York",21,34.64,65.36,89866,47637,"Incumbent","Challenger","R"
"15026",1952,"New York",22,70.05,29.95,38681,90474,"Challenger","Incumbent","D"
"15027",1952,"New York",23,77.13,22.87,23238,78350,"Challenger","Incumbent","D"
"15028",1952,"New York",24,58.63,41.37,58096,82343,"Challenger","Incumbent","D"
"15029",1952,"New York",25,44.67,55.33,85308,68862,"Challenger","Challenger","R"
"15030",1952,"New York",26,32.22,67.78,116091,55184,"Incumbent","Challenger","R"
"15031",1952,"New York",27,41.11,58.89,108575,75781,"Incumbent","Challenger","R"
"15032",1952,"New York",28,34.09,65.91,102476,52994,"Incumbent","Challenger","R"
"15033",1952,"New York",29,28.8,71.2,115502,46727,"Challenger","Challenger","R"
"15034",1952,"New York",30,53.87,46.13,86651,101178,"Challenger","Challenger","D"
"15035",1952,"New York",31,27.9,72.1,114656,44367,"Incumbent","Challenger","R"
"15036",1952,"New York",32,0,100,111025,0,"Incumbent",NA,"R"
"15037",1952,"New York",33,29.76,70.24,98653,41803,"Incumbent","Challenger","R"
"15038",1952,"New York",34,40.03,59.97,97488,65080,"Incumbent","Challenger","R"
"15039",1952,"New York",35,36.63,63.37,113778,65763,"Incumbent","Challenger","R"
"15040",1952,"New York",36,29.96,70.04,110304,47189,"Incumbent","Challenger","R"
"15041",1952,"New York",37,30.47,69.53,131172,57474,"Incumbent","Challenger","R"
"15042",1952,"New York",38,30.41,69.59,128566,56177,"Incumbent","Challenger","R"
"15043",1952,"New York",39,34.04,65.96,107501,55483,"Incumbent","Challenger","R"
"15044",1952,"New York",40,40.25,59.75,102565,69087,"Incumbent","Challenger","R"
"15045",1952,"New York",41,44.1,55.9,95755,75552,"Incumbent","Challenger","R"
"15046",1952,"New York",42,44.71,55.29,100434,81201,"Challenger","Challenger","R"
"15047",1952,"New York",43,32.6,67.4,91534,44276,"Incumbent","Challenger","R"
"15048",1952,"North Carolina",1,100,0,0,43104,NA,"Incumbent","D"
"15049",1952,"North Carolina",2,94.78,5.22,2822,51213,"Challenger","Challenger","D"
"15050",1952,"North Carolina",3,76.15,23.85,14239,45458,"Challenger","Incumbent","D"
"15051",1952,"North Carolina",4,75.33,24.67,26039,79520,"Challenger","Incumbent","D"
"15052",1952,"North Carolina",5,100,0,0,74884,NA,"Challenger","D"
"15053",1952,"North Carolina",6,69.52,30.48,36912,84203,"Challenger","Incumbent","D"
"15054",1952,"North Carolina",7,100,0,0,62884,NA,"Incumbent","D"
"15055",1952,"North Carolina",8,59.85,40.15,45451,67764,"Challenger","Incumbent","D"
"15056",1952,"North Carolina",9,51.49,48.51,64662,68624,"Challenger","Challenger","D"
"15057",1952,"North Carolina",10,42.59,57.41,82428,61149,"Challenger","Incumbent","R"
"15058",1952,"North Carolina",11,62.99,37.01,36157,61540,"Challenger","Incumbent","D"
"15059",1952,"North Carolina",12,56.9,43.1,47752,63045,"Challenger","Challenger","D"
"15060",1952,"North Dakota",1,21.57,78.43,181218,49829,"Challenger","Challenger","R"
"15061",1952,"Ohio",1,38.37,61.63,96385,60015,"Challenger","Challenger","R"
"15062",1952,"Ohio",2,43.4,56.6,90417,69341,"Incumbent","Challenger","R"
"15063",1952,"Ohio",3,48.91,51.09,112325,107551,"Challenger","Challenger","R"
"15064",1952,"Ohio",4,31.73,68.27,93442,43426,"Incumbent","Challenger","R"
"15065",1952,"Ohio",5,36.85,63.15,72168,42104,"Incumbent","Challenger","R"
"15066",1952,"Ohio",6,50.12,49.88,66896,67220,"Challenger","Incumbent","D"
"15067",1952,"Ohio",7,0,100,98354,0,"Incumbent",NA,"R"
"15068",1952,"Ohio",8,31.27,68.73,75768,34474,"Incumbent","Challenger","R"
"15069",1952,"Ohio",9,56.51,43.49,46989,61047,"Challenger","Challenger","D"
"15070",1952,"Ohio",10,36.02,63.98,63339,35666,"Incumbent","Challenger","R"
"15071",1952,"Ohio",11,41.21,58.79,91204,63930,"Challenger","Challenger","R"
"15072",1952,"Ohio",12,37.75,62.25,134693,81665,"Incumbent","Challenger","R"
"15073",1952,"Ohio",13,41.25,58.75,63344,44467,"Incumbent","Challenger","R"
"15074",1952,"Ohio",14,41.54,58.46,117475,83463,"Incumbent","Challenger","R"
"15075",1952,"Ohio",15,64.28,35.72,34966,62913,"Challenger","Incumbent","D"
"15076",1952,"Ohio",16,45.6,54.4,98447,82522,"Incumbent","Challenger","R"
"15077",1952,"Ohio",17,31.8,68.2,94624,44117,"Incumbent","Challenger","R"
"15078",1952,"Ohio",18,55.77,44.23,62081,78277,"Challenger","Incumbent","D"
"15079",1952,"Ohio",19,66.34,33.66,46202,91074,"Challenger","Incumbent","D"
"15080",1952,"Ohio",20,65.21,34.79,58271,109211,"Challenger","Incumbent","D"
"15081",1952,"Ohio",21,68.62,31.38,45896,100340,"Challenger","Incumbent","D"
"15082",1952,"Ohio",22,41.21,58.79,87316,61197,"Incumbent","Challenger","R"
"15083",1952,"Ohio",23,35.45,64.55,85752,47090,"Incumbent","Challenger","R"
"15084",1952,"Oklahoma",1,41.36,58.64,121442,85647,"Challenger","Challenger","R"
"15085",1952,"Oklahoma",2,60.41,39.59,60550,92407,"Challenger","Challenger","D"
"15086",1952,"Oklahoma",3,77.92,22.08,20735,73185,"Challenger","Incumbent","D"
"15087",1952,"Oklahoma",4,59.07,40.93,46446,67024,"Challenger","Incumbent","D"
"15088",1952,"Oklahoma",5,62.42,37.58,77425,128627,"Challenger","Incumbent","D"
"15089",1952,"Oklahoma",6,63.31,36.69,57261,98823,"Challenger","Challenger","D"
"15090",1952,"Oregon",1,32.04,67.96,124720,58796,"Incumbent","Challenger","R"
"15091",1952,"Oregon",2,41.5,58.5,57155,40550,"Challenger","Challenger","R"
"15092",1952,"Oregon",3,46.04,53.96,125504,107099,"Incumbent","Challenger","R"
